family	case	revision	rep	latency_ns	ops_per_sec	mib_per_sec	p50_us	p90_us	p99_us	ttfb_p90_us	wall_seconds	cache_hits	cache_misses	cache_writes	read_errors	write_errors	timeouts	hit_avg_ms	write_avg_ms	request_errors	case_request_errors	error_detail	ops_expected	ops_success	statuses
synthetic	cached/c128/head-hit	after	2	NA	5992.73	0.0	19553.0	28853.0	37248.0	28848.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/head-hit	after	3	NA	6214.81	0.0	19570.0	29681.0	37611.0	29636.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/head-miss	before	1	NA	6844.29	0.0	19351.0	22511.0	27102.0	22467.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	cached/c128/head-miss	before	2	NA	6755.2	0.0	19018.0	22558.0	27194.0	22538.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	cached/c128/head-miss	before	3	NA	6697.4	0.0	19628.0	22965.0	27522.0	22949.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	3072	3072	"{""404"": 3072}"
synthetic	cached/c128/head-miss	after	1	NA	6386.71	0.0	19737.0	23716.0	30729.0	23711.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	cached/c128/head-miss	after	2	NA	6731.39	0.0	19225.0	23185.0	30486.0	23184.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	cached/c128/head-miss	after	3	NA	7013.62	0.0	18607.0	23027.0	31766.0	22978.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	cached/c128/mixed	before	1	NA	1303.52	625.57	34864.0	188423.0	802450.0	174206.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	cached/c128/mixed	before	2	NA	1358.01	651.72	34683.0	194087.0	805335.0	163212.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	cached/c128/mixed	before	3	NA	1176.69	564.5	36555.0	212178.0	853806.0	184674.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	"{""GET-hit status 404"": 1}"	3072	3071	"{""200"": 2457, ""404"": 615}"
synthetic	cached/c128/mixed	after	1	NA	1083.13	519.8	38092.0	275719.0	916788.0	248560.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	cached/c128/mixed	after	2	NA	1059.55	508.48	34812.0	279916.0	1025652.0	252050.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	cached/c128/mixed	after	3	NA	1059.98	508.69	38980.0	288494.0	826593.0	259196.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	cached/c128/put	before	1	NA	183.53	110.01	296073.0	1639096.0	4215452.0	1639094.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/put	before	2	NA	182.08	109.14	294719.0	1633601.0	4255972.0	1633598.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/put	before	3	NA	170.25	102.05	339291.0	1687395.0	3990397.0	1687391.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/put	after	1	NA	178.62	107.07	521454.0	1096831.0	2958645.0	1096829.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/put	after	2	NA	178.72	107.13	527726.0	1148341.0	2958163.0	1148339.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c128/put	after	3	NA	176.19	105.61	511578.0	1053743.0	2665008.0	1053741.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	cached/c256/get	before	1	NA	5774.98	3461.58	42807.0	59320.0	74533.0	58439.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/get	before	2	NA	4795.39	2874.41	42911.0	72064.0	261286.0	71493.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/get	before	3	NA	6012.9	3604.2	38176.0	64708.0	76859.0	64221.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/get	after	1	NA	5936.44	3558.37	41537.0	53555.0	72532.0	52739.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/get	after	2	NA	5688.35	3409.66	42668.0	58112.0	95611.0	56872.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/get	after	3	NA	5130.49	3075.27	42680.0	69666.0	149503.0	68438.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/head-hit	before	1	NA	5998.84	0.0	40314.0	54997.0	63415.0	54389.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/head-hit	before	2	NA	5863.31	0.0	41613.0	57425.0	78430.0	55259.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/head-hit	before	3	NA	6117.81	0.0	39451.0	55423.0	69333.0	55290.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/head-hit	after	1	NA	5796.27	0.0	40354.0	63230.0	110402.0	62171.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/head-hit	after	2	NA	5921.28	0.0	41422.0	56908.0	119500.0	56062.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/head-hit	after	3	NA	6022.52	0.0	40341.0	52151.0	110827.0	51890.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/head-miss	before	1	NA	6843.16	0.0	37500.0	51675.0	107254.0	50030.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""404"": 6144}"
synthetic	cached/c256/head-miss	before	2	NA	6143.54	0.0	39626.0	55535.0	115087.0	54012.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""404"": 6144}"
synthetic	cached/c256/head-miss	before	3	NA	6217.57	0.0	40291.0	51518.0	92944.0	49934.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""404"": 6144}"
synthetic	cached/c256/head-miss	after	1	NA	5894.25	0.0	40085.0	58119.0	131777.0	56861.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	cached/c256/head-miss	after	2	NA	5934.25	0.0	43334.0	50816.0	65990.0	50101.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	cached/c256/head-miss	after	3	NA	6771.61	0.0	38171.0	42249.0	56387.0	42085.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	cached/c256/mixed	before	1	NA	1073.88	514.11	84413.0	624769.0	1507965.0	533992.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	"{""GET-hit status 404"": 1}"	6144	6143	"{""200"": 4915, ""404"": 1229}"
synthetic	cached/c256/mixed	before	2	NA	1110.01	531.36	86819.0	589565.0	1507517.0	503381.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 4916, ""404"": 1228}"
synthetic	cached/c256/mixed	before	3	NA	1128.64	540.28	92594.0	551117.0	1379684.0	479406.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 4916, ""404"": 1228}"
synthetic	cached/c256/mixed	after	1	NA	978.1	468.22	98267.0	620664.0	1477740.0	583864.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 4916, ""404"": 1228}"
synthetic	cached/c256/mixed	after	2	NA	989.39	473.63	91777.0	653790.0	1551435.0	589132.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 4916, ""404"": 1228}"
synthetic	cached/c256/mixed	after	3	NA	1033.64	494.81	89763.0	614604.0	1354668.0	570719.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 4916, ""404"": 1228}"
synthetic	cached/c256/put	before	1	NA	181.65	108.88	978751.0	3343708.0	5844596.0	3343705.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/put	before	2	NA	181.13	108.58	991347.0	3178453.0	6094163.0	3178451.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	"{""PUT status 500"": 1}"	6144	6143	"{""200"": 6143, ""500"": 1}"
synthetic	cached/c256/put	before	3	NA	173.82	104.18	834987.0	3265330.0	5869106.0	3265327.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	"{""PUT status 500"": 1}"	6144	6143	"{""200"": 6143, ""500"": 1}"
synthetic	cached/c256/put	after	1	NA	175.9	105.44	1020173.0	1903124.0	5567048.0	1902119.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/put	after	2	NA	177.65	106.48	1066619.0	1898800.0	5176506.0	1898329.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c256/put	after	3	NA	177.72	106.53	1044923.0	1948382.0	4948062.0	1944261.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	cached/c32/get	before	1	NA	6433.06	3703.51	4221.0	8089.0	11910.0	7973.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/get	before	2	NA	6686.78	3849.57	3878.0	8507.0	16970.0	8477.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/get	before	3	NA	5753.93	3312.53	4609.0	8893.0	24472.0	8707.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/get	after	1	NA	6645.08	3825.56	4378.0	7950.0	11937.0	7809.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/get	after	2	NA	6506.53	3745.8	4286.0	7889.0	21870.0	7722.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/get	after	3	NA	6734.53	3877.06	4211.0	7382.0	12349.0	7323.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/head-hit	before	1	NA	6210.26	0.0	4813.0	8584.0	18398.0	8499.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/head-hit	before	2	NA	6344.82	0.0	4673.0	8198.0	11183.0	8099.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/head-hit	before	3	NA	4195.0	0.0	5916.0	14306.0	27202.0	14305.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/head-hit	after	1	NA	6336.63	0.0	4631.0	8480.0	13746.0	8476.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/head-hit	after	2	NA	6331.77	0.0	4565.0	8241.0	15928.0	8241.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/head-hit	after	3	NA	2797.72	0.0	9033.0	25582.0	51017.0	25581.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/head-miss	before	1	NA	8696.34	0.0	3861.0	5426.0	8157.0	5425.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	cached/c32/head-miss	before	2	NA	7196.16	0.0	4365.0	6536.0	10848.0	6509.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	cached/c32/head-miss	before	3	NA	9716.46	0.0	2808.0	5193.0	7356.0	5192.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	cached/c32/head-miss	after	1	NA	9007.27	0.0	3110.0	5365.0	10264.0	5365.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	cached/c32/head-miss	after	2	NA	6756.95	0.0	4876.0	6110.0	10466.0	6097.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	cached/c32/head-miss	after	3	NA	7312.08	0.0	4356.0	6380.0	13690.0	6379.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""404"": 768}"
synthetic	cached/c32/mixed	before	1	NA	1185.98	549.9	5466.0	14817.0	287586.0	13986.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	cached/c32/mixed	before	2	NA	1064.32	493.49	6920.0	31201.0	232439.0	29260.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	cached/c32/mixed	before	3	NA	1097.3	508.78	6801.0	26410.0	227239.0	25811.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	cached/c32/mixed	after	1	NA	1029.56	477.37	8781.0	52834.0	191286.0	39859.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	cached/c32/mixed	after	2	NA	987.66	457.95	7248.0	51341.0	217981.0	44864.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	cached/c32/mixed	after	3	NA	1038.9	481.7	6854.0	49976.0	200976.0	37707.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 615, ""404"": 153}"
synthetic	cached/c32/put	before	1	NA	188.19	108.34	29939.0	318772.0	1679828.0	318769.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/put	before	2	NA	189.01	108.81	34158.0	320687.0	1662544.0	320685.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/put	before	3	NA	179.08	103.1	40401.0	397303.0	1234815.0	397301.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/put	after	1	NA	182.84	105.26	133745.0	260340.0	732662.0	260338.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/put	after	2	NA	180.91	104.15	133942.0	258869.0	1049622.0	258867.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c32/put	after	3	NA	184.55	106.25	135391.0	247449.0	734937.0	247446.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	768	768	"{""200"": 768}"
synthetic	cached/c64/get	before	1	NA	6483.66	3886.38	9221.0	14117.0	20706.0	13876.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/get	before	2	NA	5371.06	3219.47	10246.0	17785.0	40759.0	17653.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/get	before	3	NA	6313.49	3784.38	8115.0	16827.0	42379.0	16807.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/get	after	1	NA	6284.73	3767.14	9204.0	13828.0	22095.0	13702.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/get	after	2	NA	6513.02	3903.97	8971.0	14271.0	20204.0	14103.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/get	after	3	NA	6034.88	3617.37	9532.0	14116.0	24971.0	14096.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/head-hit	before	1	NA	6424.57	0.0	8818.0	16005.0	22790.0	15947.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/head-hit	before	2	NA	4698.12	0.0	12257.0	21156.0	34193.0	20993.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/head-hit	before	3	NA	6144.5	0.0	9439.0	15009.0	23898.0	15004.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/head-hit	after	1	NA	4393.85	0.0	11312.0	31868.0	59038.0	31817.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/head-hit	after	2	NA	6352.46	0.0	9513.0	14315.0	22411.0	14309.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/head-hit	after	3	NA	6447.79	0.0	9665.0	13660.0	17084.0	13626.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/head-miss	before	1	NA	7354.29	0.0	8792.0	11322.0	16491.0	11296.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	cached/c64/head-miss	before	2	NA	7159.88	0.0	9455.0	11481.0	13565.0	11473.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	1536	1536	"{""404"": 1536}"
synthetic	cached/c64/head-miss	before	3	NA	7461.22	0.0	9129.0	11931.0	21345.0	11853.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	cached/c64/head-miss	after	1	NA	6761.81	0.0	9505.0	11501.0	15161.0	11446.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	cached/c64/head-miss	after	2	NA	8156.17	0.0	8012.0	11050.0	14135.0	11023.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	cached/c64/head-miss	after	3	NA	8676.17	0.0	6774.0	11593.0	16642.0	11503.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	cached/c64/mixed	before	1	NA	1395.39	673.34	14072.0	61646.0	470667.0	53633.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	cached/c64/mixed	before	2	NA	1379.34	665.14	13284.0	44572.0	477272.0	41721.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	"{""GET-hit status 404"": 1}"	1536	1535	"{""200"": 1229, ""404"": 307}"
synthetic	cached/c64/mixed	before	3	NA	1255.17	605.68	16682.0	82564.0	495683.0	67011.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	cached/c64/mixed	after	1	NA	1134.88	547.64	17010.0	126677.0	518444.0	104833.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	cached/c64/mixed	after	2	NA	1007.82	486.32	17511.0	135694.0	531808.0	122395.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	cached/c64/mixed	after	3	NA	1113.13	537.14	16288.0	136005.0	464793.0	109715.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	cached/c64/put	before	1	NA	177.42	106.35	81833.0	928446.0	3237672.0	928444.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/put	before	2	NA	181.25	108.64	85545.0	922359.0	2904685.0	922320.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/put	before	3	NA	174.67	104.7	143602.0	811417.0	2159268.0	811415.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/put	after	1	NA	180.51	108.2	254741.0	620892.0	1725610.0	620889.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/put	after	2	NA	179.72	107.73	255959.0	530907.0	1831463.0	530905.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c64/put	after	3	NA	178.19	106.81	270102.0	542140.0	1708093.0	542138.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	cached/c8/get	before	1	NA	5195.81	3114.42	1097.0	2684.0	10694.0	2533.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/get	before	2	NA	5572.75	3340.37	1075.0	2393.0	5975.0	2290.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/get	before	3	NA	5199.48	3116.63	1130.0	2972.0	6695.0	2664.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/get	after	1	NA	6019.93	3608.41	989.0	2091.0	6536.0	1895.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/get	after	2	NA	5491.63	3291.75	1076.0	2680.0	5468.0	2516.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/get	after	3	NA	5858.23	3511.49	1072.0	2370.0	4267.0	2237.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/head-hit	before	1	NA	6146.26	0.0	838.0	2444.0	6361.0	2443.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/head-hit	before	2	NA	4055.85	0.0	952.0	3890.0	15698.0	3890.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/head-hit	before	3	NA	6126.0	0.0	848.0	2534.0	5506.0	2533.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/head-hit	after	1	NA	6105.76	0.0	909.0	2406.0	5460.0	2297.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/head-hit	after	2	NA	6228.18	0.0	895.0	2322.0	4692.0	2303.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/head-hit	after	3	NA	5743.72	0.0	1024.0	2410.0	6075.0	2408.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	cached/c8/head-miss	before	1	NA	11128.3	0.0	566.0	1065.0	2721.0	1052.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c8/head-miss	before	2	NA	9289.46	0.0	593.0	1188.0	6106.0	1116.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c8/head-miss	before	3	NA	10369.15	0.0	614.0	1181.0	3216.0	1124.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c8/head-miss	after	1	NA	11324.93	0.0	636.0	951.0	1662.0	938.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c8/head-miss	after	2	NA	8739.61	0.0	630.0	1125.0	8641.0	1094.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c8/head-miss	after	3	NA	11107.54	0.0	658.0	940.0	1756.0	938.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	cached/c8/mixed	before	1	NA	1193.65	574.93	1872.0	18562.0	93549.0	18556.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c8/mixed	before	2	NA	1199.27	577.64	1948.0	18288.0	85857.0	18268.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c8/mixed	before	3	NA	1197.67	576.87	2181.0	17054.0	77279.0	17048.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	cached/c8/mixed	after	1	NA	1186.12	571.3	1537.0	18935.0	68306.0	18919.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
